file_name,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,Modality,Vocal_channel,Emotion,Emotional_intensity,Statement,Repetition,Actor,Emotion_label,Intensity_label,Statement_label,Actor_gender
03-01-03-02-02-02-06.wav,-518.69666,49.751774,-36.191044,-13.858722,-3.731734,1.7776028,-21.667618,-14.454965,-9.601866,-10.101773,-5.614402,3.4325192,-6.140675,3,1,3,2,2,2,6,happy,strong,Dogs are sitting by the door,female
03-01-04-01-01-01-06.wav,-837.61206,79.72473,-1.8527792,18.011099,1.2562026,12.462723,-6.852476,-4.2175527,-6.7859964,-6.292201,1.0536506,-2.6372054,0.17732005,3,1,4,1,1,1,6,sad,normal,Kids are talking by the door,female
03-01-04-01-01-02-06.wav,-817.0342,86.75921,-9.445609,15.401787,5.8849983,12.222077,-11.181739,-7.087448,-8.070794,-8.125497,2.026379,-2.4324272,-2.76827,3,1,4,1,1,2,6,sad,normal,Kids are talking by the door,female
03-01-04-01-02-01-06.wav,-797.91974,75.45792,-0.4182399,10.842862,-4.938069,8.650192,-11.843941,-5.641755,-10.025601,-9.490663,-1.3167545,-3.1193535,-3.0538964,3,1,4,1,2,1,6,sad,normal,Dogs are sitting by the door,female
03-01-04-01-02-02-06.wav,-826.26855,79.94528,1.161345,12.160063,-4.3890386,11.682544,-10.7008705,-6.339215,-9.630963,-8.497776,-0.68340397,-2.0123594,-2.134539,3,1,4,1,2,2,6,sad,normal,Dogs are sitting by the door,female
03-01-04-02-01-01-06.wav,-586.4597,53.22532,-39.789837,-2.6834176,-2.805581,4.6257424,-22.824585,-4.9133596,-4.3867917,-14.933712,-2.7531748,2.7772927,-8.486767,3,1,4,2,1,1,6,sad,strong,Kids are talking by the door,female
03-01-04-02-01-02-06.wav,-787.0105,60.46724,-19.105911,9.163212,-5.2568607,5.3964562,-16.972582,-4.364962,-7.070294,-10.961624,0.37780523,2.3629448,-2.0354497,3,1,4,2,1,2,6,sad,strong,Kids are talking by the door,female
03-01-04-02-02-01-06.wav,-600.4086,52.154327,-24.506926,4.276581,-11.234011,2.9320753,-18.172482,-4.1757107,-6.540018,-11.795565,-2.3455508,-0.39987594,-8.729646,3,1,4,2,2,1,6,sad,strong,Dogs are sitting by the door,female
03-01-04-02-02-02-06.wav,-657.2987,73.00205,-40.904743,8.531744,-10.051668,8.254147,-30.142443,-9.622571,-13.012033,-18.629011,-4.152913,3.7774055,-8.616177,3,1,4,2,2,2,6,sad,strong,Dogs are sitting by the door,female
03-01-05-01-01-01-06.wav,-706.3753,68.29053,-14.061323,5.198888,2.2585545,3.9061606,-13.659136,-3.7426546,-8.285441,-6.865468,-2.2947845,-1.8535967,-3.3171523,3,1,5,1,1,1,6,angry,normal,Kids are talking by the door,female
03-01-05-01-01-02-06.wav,-700.1151,80.27021,-8.304611,13.589824,5.3065886,7.640265,-12.322823,-0.6390771,-6.5469046,-6.367108,-1.7268573,0.3228706,0.20139362,3,1,5,1,1,2,6,angry,normal,Kids are talking by the door,female
03-01-05-01-02-01-06.wav,-661.4936,71.93858,-16.600218,3.6582778,-3.0831864,1.3694144,-21.062117,-4.553574,-9.360793,-12.365302,-3.3124716,-1.039058,-4.1540437,3,1,5,1,2,1,6,angry,normal,Dogs are sitting by the door,female
03-01-05-01-02-02-06.wav,-634.3474,61.283627,-14.22792,4.8304977,-3.0762503,0.90312284,-16.663626,-5.6883955,-5.6194296,-9.8442745,-4.5908294,-1.0006773,-2.9569764,3,1,5,1,2,2,6,angry,normal,Dogs are sitting by the door,female
03-01-05-02-01-01-06.wav,-436.26593,47.612637,-34.75343,-15.835004,-11.0175495,-4.029696,-20.965633,-5.126789,-9.105634,-10.91797,-4.253287,2.401822,0.38082254,3,1,5,2,1,1,6,angry,strong,Kids are talking by the door,female
03-01-05-02-01-02-06.wav,-439.5823,46.489735,-34.05183,-12.666245,-9.762758,-2.614709,-20.508327,-4.3993855,-8.28582,-7.8870673,-4.623704,0.47133523,0.08072095,3,1,5,2,1,2,6,angry,strong,Kids are talking by the door,female
03-01-05-02-02-01-06.wav,-449.4261,43.39235,-27.788637,-12.749923,-14.746229,-3.5496392,-24.5738,-2.8154645,-7.5294733,-11.839086,-7.0488033,-0.5593934,-8.202792,3,1,5,2,2,1,6,angry,strong,Dogs are sitting by the door,female
03-01-05-02-02-02-06.wav,-468.3005,45.016644,-29.970499,-10.135272,-9.529923,-2.4748719,-21.79274,0.5378485,-6.5405893,-12.298665,-6.5952597,-2.5592763,-7.451024,3,1,5,2,2,2,6,angry,strong,Dogs are sitting by the door,female
03-01-06-01-01-01-06.wav,-763.5352,74.18505,-9.055822,9.545718,-3.390103,13.452303,-12.802042,-1.9121516,-8.46942,-6.1602845,-0.7037652,-0.50620615,-4.679139,3,1,6,1,1,1,6,fearful,normal,Kids are talking by the door,female
03-01-06-01-01-02-06.wav,-747.8127,82.6686,-20.689293,8.181815,3.4177291,13.205518,-13.793974,-2.5492127,-9.104599,-9.835645,1.9124461,3.002903,-5.380594,3,1,6,1,1,2,6,fearful,normal,Kids are talking by the door,female
03-01-06-01-02-01-06.wav,-734.4312,77.331085,-8.912432,4.8809085,-3.1890562,9.376941,-19.242332,-5.985432,-12.208826,-11.834377,-2.0433946,0.52958673,-6.9577856,3,1,6,1,2,1,6,fearful,normal,Dogs are sitting by the door,female
03-01-06-01-02-02-06.wav,-733.45184,67.41853,-9.09104,11.169484,-1.527178,14.215011,-13.931098,-4.4960027,-7.9308524,-7.040148,0.38971782,-0.99433535,-4.589172,3,1,6,1,2,2,6,fearful,normal,Dogs are sitting by the door,female
03-01-06-02-01-01-06.wav,-459.8052,44.64456,-49.440063,-16.980175,-14.64407,-5.469671,-20.402473,-17.316223,-16.380184,-5.368197,-3.2995465,13.074486,11.199331,3,1,6,2,1,1,6,fearful,strong,Kids are talking by the door,female
03-01-06-02-01-02-06.wav,-458.39508,37.996525,-44.85366,-16.17257,-14.83107,-6.6680765,-23.196095,-14.72241,-9.397053,-2.1126087,-0.18096134,16.120342,13.879929,3,1,6,2,1,2,6,fearful,strong,Kids are talking by the door,female
03-01-06-02-02-01-06.wav,-484.9367,44.34613,-45.92407,-9.129588,-17.999891,-1.8575487,-24.932533,-17.296623,-12.261294,-9.654176,-5.4423356,10.209627,4.814164,3,1,6,2,2,1,6,fearful,strong,Dogs are sitting by the door,female
03-01-06-02-02-02-06.wav,-419.98553,40.22402,-44.316517,-17.350004,-21.956081,-1.5389036,-22.436367,-13.031214,-6.9456773,0.88814116,3.8525498,18.844948,14.316099,3,1,6,2,2,2,6,fearful,strong,Dogs are sitting by the door,female
03-01-07-01-01-01-06.wav,-774.1828,86.15284,-7.345814,16.091545,-6.700212,8.071125,-12.699074,-5.032943,-12.470155,-7.4310093,-3.261085,-3.170843,-3.7693818,3,1,7,1,1,1,6,disgust,normal,Kids are talking by the door,female
03-01-07-01-01-02-06.wav,-806.2434,67.600975,-5.1964974,17.796698,0.41008553,9.442723,-8.117311,0.729915,-10.693677,-2.8301852,-1.1116464,2.061048,-2.9991446,3,1,7,1,1,2,6,disgust,normal,Kids are talking by the door,female
03-01-07-01-02-01-06.wav,-838.8782,61.52944,7.863292,15.463407,-9.944143,7.7807074,-6.438349,-6.029186,-12.232934,-3.1771753,-2.6380463,-2.4871192,-3.3009067,3,1,7,1,2,1,6,disgust,normal,Dogs are sitting by the door,female
03-01-07-01-02-02-06.wav,-800.2595,63.70739,0.055822227,13.365314,-9.270882,11.478322,-10.507067,-6.877916,-13.263954,-4.752653,-0.6355045,-3.7612147,-6.83421,3,1,7,1,2,2,6,disgust,normal,Dogs are sitting by the door,female
03-01-07-02-01-01-06.wav,-639.64514,52.814663,-18.45462,4.3272133,-5.6919265,-1.2866856,-21.057299,-6.1170554,-10.292366,-5.968983,-6.94691,-1.5758837,-5.2242217,3,1,7,2,1,1,6,disgust,strong,Kids are talking by the door,female
03-01-07-02-01-02-06.wav,-741.2711,72.16553,-15.328316,1.1322316,-3.869412,-2.6820357,-15.321504,-7.4261594,-9.374974,-7.6847796,-4.320016,-2.066368,-6.0507827,3,1,7,2,1,2,6,disgust,strong,Kids are talking by the door,female
03-01-07-02-02-01-06.wav,-683.576,70.60698,-7.0190964,3.8956852,-2.590437,5.6170425,-14.968736,-8.969124,-9.419964,-3.5329828,-3.5098054,-1.8898987,-6.5819445,3,1,7,2,2,1,6,disgust,strong,Dogs are sitting by the door,female
03-01-07-02-02-02-06.wav,-733.6038,73.810455,5.8852243,13.589193,-2.0800152,7.1344395,-7.3660417,-3.1653187,-3.6371994,-0.19650514,-0.10820636,2.262249,1.0835563,3,1,7,2,2,2,6,disgust,strong,Dogs are sitting by the door,female
03-01-08-01-01-01-06.wav,-819.6784,76.937706,-4.184013,6.2658057,-2.152855,7.724005,-10.315915,-2.2712092,-7.9362054,-5.226257,-0.5959529,-1.2241815,-3.3649368,3,1,8,1,1,1,6,surprised,normal,Kids are talking by the door,female
03-01-08-01-01-02-06.wav,-774.0608,66.846924,-6.1422772,2.016484,-1.1572301,4.6252427,-11.643282,-3.3490777,-8.549627,-8.527717,-0.08368579,-1.9379247,-4.7871513,3,1,8,1,1,2,6,surprised,normal,Kids are talking by the door,female
03-01-08-01-02-01-06.wav,-760.5479,61.80697,-2.567468,4.1244273,-4.5495653,6.2549067,-12.582098,-3.9123828,-9.563836,-6.243343,-0.38413963,-0.5595197,-4.844521,3,1,8,1,2,1,6,surprised,normal,Dogs are sitting by the door,female
03-01-08-01-02-02-06.wav,-762.08826,75.708115,-0.13466921,11.263747,0.3767267,12.062777,-12.362064,-4.2599144,-9.327361,-4.114934,3.53828,1.6067467,-3.0893772,3,1,8,1,2,2,6,surprised,normal,Dogs are sitting by the door,female
03-01-08-02-01-01-06.wav,-768.5627,79.64975,-9.929319,8.362308,1.9423922,9.309819,-17.251713,-3.8305821,-10.660746,-5.289501,3.2002058,-2.375752,-5.068969,3,1,8,2,1,1,6,surprised,strong,Kids are talking by the door,female
03-01-08-02-01-02-06.wav,-664.7022,58.02154,-21.086607,-6.329215,-5.549622,-1.3333546,-16.539316,-4.6651835,-10.252695,-10.060306,-4.1420183,-0.118173,-4.844848,3,1,8,2,1,2,6,surprised,strong,Kids are talking by the door,female
03-01-08-02-02-01-06.wav,-668.24615,54.82501,-18.929567,-1.7758118,-4.5200443,3.6854382,-18.121197,-6.513219,-12.946492,-11.085877,-1.7219397,0.29424477,-8.327257,3,1,8,2,2,1,6,surprised,strong,Dogs are sitting by the door,female
03-01-08-02-02-02-06.wav,-664.0943,52.86236,-14.763948,-5.4655886,-10.067362,3.506329,-19.617422,-5.555906,-12.893278,-13.009324,-3.081337,1.0410525,-6.7353206,3,1,8,2,2,2,6,surprised,strong,Dogs are sitting by the door,female
03-01-01-01-01-01-07.wav,-738.9968,93.348465,9.83608,20.728683,9.813082,17.724478,-5.9262614,2.6370625,-7.8781157,-1.2950436,2.6494334,-2.2542984,-2.851876,3,1,1,1,1,1,7,neutral,normal,Kids are talking by the door,male
03-01-01-01-01-02-07.wav,-735.1226,95.79809,11.419917,21.575537,9.204206,18.535336,-6.795131,3.7325366,-8.873425,-0.5238657,3.5196097,-1.2643019,-2.140675,3,1,1,1,1,2,7,neutral,normal,Kids are talking by the door,male
03-01-01-01-02-01-07.wav,-730.41895,82.08868,13.55025,17.254292,7.0850673,18.456392,-5.837525,1.7571243,-10.688442,-2.4523501,-0.26215026,-1.9027014,-3.6089306,3,1,1,1,2,1,7,neutral,normal,Dogs are sitting by the door,male
03-01-01-01-02-02-07.wav,-740.566,93.597404,14.457538,24.183847,6.117067,18.39774,-6.2006235,4.563608,-10.219788,1.3546625,4.0056086,-2.9302564,-2.2389326,3,1,1,1,2,2,7,neutral,normal,Dogs are sitting by the door,male
03-01-02-01-01-01-07.wav,-781.1006,93.46032,12.774705,15.978212,6.8638053,20.636175,-4.779343,2.2484696,-5.2260146,-1.7117188,4.892507,-1.4858446,-1.3128695,3,1,2,1,1,1,7,calm,normal,Kids are talking by the door,male
03-01-02-01-01-02-07.wav,-793.5301,98.96075,9.49366,13.51784,5.4186172,18.77353,-4.983873,2.465256,-5.566164,-1.1980957,5.1360774,-0.41971356,-1.2469531,3,1,2,1,1,2,7,calm,normal,Kids are talking by the door,male
03-01-02-01-02-01-07.wav,-776.1768,100.32312,15.411038,24.646248,8.0433,23.585709,2.1193025,7.8970213,-3.565333,0.44148397,4.8600645,2.2582517,0.7213914,3,1,2,1,2,1,7,calm,normal,Dogs are sitting by the door,male
03-01-02-01-02-02-07.wav,-777.2276,101.14879,7.086825,17.200487,5.497141,19.922642,-3.6435578,4.8505235,-7.507032,-4.6242695,3.26466,-0.8142835,-2.4886105,3,1,2,1,2,2,7,calm,normal,Dogs are sitting by the door,male
03-01-02-02-01-01-07.wav,-720.88605,95.1873,-0.17655264,27.58075,8.883081,29.018143,-9.326461,1.0178045,-12.950393,2.3144028,6.931995,-2.5625744,0.95775837,3,1,2,2,1,1,7,calm,strong,Kids are talking by the door,male
03-01-02-02-01-02-07.wav,-745.3656,96.8606,-1.2495683,26.118944,6.392555,18.856764,-7.008648,4.6361403,-11.609508,-7.8342752,2.6318977,-2.5466545,-2.8641326,3,1,2,2,1,2,7,calm,strong,Kids are talking by the door,male
03-01-02-02-02-01-07.wav,-726.3791,97.38398,8.867687,29.284283,7.231111,23.348774,-5.321757,2.559207,-9.317939,-4.0555453,0.975117,-1.7392735,-2.267824,3,1,2,2,2,1,7,calm,strong,Dogs are sitting by the door,male
03-01-02-02-02-02-07.wav,-754.091,110.942444,13.9575,21.874151,8.189317,21.302954,-8.032171,2.6990335,-11.216351,-2.7249336,6.5999193,1.0895033,1.778157,3,1,2,2,2,2,7,calm,strong,Dogs are sitting by the door,male
03-01-03-01-01-01-07.wav,-747.4236,99.07172,-2.4705076,18.598228,11.521093,20.100336,-3.388155,5.6388526,-5.5557847,-2.0414464,4.5581126,3.7437518,1.2066251,3,1,3,1,1,1,7,happy,normal,Kids are talking by the door,male
03-01-03-01-01-02-07.wav,-731.6896,100.41416,3.045822,10.881731,10.803287,13.8197565,-6.8653564,-0.9658317,-7.8296504,-2.9673066,2.1682127,2.0765624,-5.4088187,3,1,3,1,1,2,7,happy,normal,Kids are talking by the door,male
03-01-03-01-02-01-07.wav,-703.0687,96.94951,-2.8580754,13.986031,8.663338,15.88722,-4.5765233,0.05819586,-9.111146,-4.449914,2.997461,1.6269631,-2.7988322,3,1,3,1,2,1,7,happy,normal,Dogs are sitting by the door,male
03-01-03-01-02-02-07.wav,-703.0687,96.94951,-2.8580754,13.986031,8.663338,15.88722,-4.5765233,0.05819586,-9.111146,-4.449914,2.997461,1.6269631,-2.7988322,3,1,3,1,2,2,7,happy,normal,Dogs are sitting by the door,male
03-01-03-02-01-01-07.wav,-565.8258,89.89383,-3.506482,11.436172,5.11501,16.792519,-11.912461,-4.800226,-5.27044,-4.824245,-5.265382,3.8755803,-1.2500452,3,1,3,2,1,1,7,happy,strong,Kids are talking by the door,male
03-01-03-02-01-02-07.wav,-524.3509,75.831505,-11.583587,13.620991,4.52565,14.396518,-13.872962,-4.508533,-8.121049,-2.507943,-4.7168417,1.1933527,-2.5506444,3,1,3,2,1,2,7,happy,strong,Kids are talking by the door,male
03-01-03-02-02-01-07.wav,-582.026,97.54598,-9.777891,8.359493,5.7183256,16.645273,-17.507061,-3.4097908,-5.8608394,-8.473371,-5.779459,4.8502316,-5.3327575,3,1,3,2,2,1,7,happy,strong,Dogs are sitting by the door,male
03-01-03-02-02-02-07.wav,-540.3095,75.53282,-4.5854826,8.441345,3.3807132,17.23784,-10.831861,-7.2973695,-7.7758927,0.8610134,-6.881204,2.5395296,-2.566602,3,1,3,2,2,2,7,happy,strong,Dogs are sitting by the door,male
03-01-04-01-01-01-07.wav,-816.17566,90.40028,8.335443,15.09346,4.973746,14.695936,-4.3717794,1.9054941,-5.63088,-6.691349,-1.5962093,-1.0274466,-2.0510418,3,1,4,1,1,1,7,sad,normal,Kids are talking by the door,male
03-01-04-01-01-02-07.wav,-786.18805,96.52038,14.293066,17.011925,10.5456705,19.494839,-4.4543066,5.2379527,-3.88419,-6.649482,-0.09525018,0.68177587,-0.7778217,3,1,4,1,1,2,7,sad,normal,Kids are talking by the door,male
03-01-04-01-02-01-07.wav,-796.6217,89.093956,14.497057,19.061344,2.7799459,16.097887,-4.7728224,4.4885235,-7.0661077,-6.6473756,-1.8501501,-0.8581436,-2.4697475,3,1,4,1,2,1,7,sad,normal,Dogs are sitting by the door,male
03-01-04-01-02-02-07.wav,-716.61444,98.59338,2.6756437,16.994068,7.732148,15.9043255,-11.025844,0.38291985,-6.0957246,-9.431891,-4.13351,0.50676733,-4.811375,3,1,4,1,2,2,7,sad,normal,Dogs are sitting by the door,male
03-01-04-02-01-01-07.wav,-692.79193,99.42703,-3.778733,13.1918,7.5283527,21.56735,-11.0169735,-8.277964,-7.4651003,-6.8290224,-11.001197,-7.534215,-5.2101994,3,1,4,2,1,1,7,sad,strong,Kids are talking by the door,male
03-01-04-02-01-02-07.wav,-695.74725,80.78084,8.80919,16.027279,9.477198,19.46585,-7.9229317,-2.0044632,-1.7003907,-1.308132,-4.8453193,0.7066129,0.12412739,3,1,4,2,1,2,7,sad,strong,Kids are talking by the door,male
03-01-04-02-02-01-07.wav,-646.79474,71.50762,4.942799,17.405918,4.4011755,16.981602,-2.5293803,-3.338838,-7.5317907,-3.5509536,-5.111948,-3.8775332,-3.1916738,3,1,4,2,2,1,7,sad,strong,Dogs are sitting by the door,male
03-01-04-02-02-02-07.wav,-671.98016,72.857025,5.781824,15.449036,6.918386,18.210106,-7.4367766,-8.019616,-4.893086,-5.753525,-10.049224,-3.2301438,-2.6044319,3,1,4,2,2,2,7,sad,strong,Dogs are sitting by the door,male
03-01-05-01-01-01-07.wav,-602.8427,78.25,-7.098243,15.404513,6.7073455,16.340883,-11.985211,7.290374,-3.8422534,-6.340607,-0.33184922,3.7235367,2.5186396,3,1,5,1,1,1,7,angry,normal,Kids are talking by the door,male
03-01-05-01-01-02-07.wav,-507.76358,65.689514,-7.991948,11.373008,6.068546,12.325255,-13.799408,2.0918167,-0.75604695,-3.6523383,-0.9267007,2.881129,0.1586868,3,1,5,1,1,2,7,angry,normal,Kids are talking by the door,male
03-01-05-01-02-01-07.wav,-683.5512,76.79863,5.322028,20.650854,7.241963,15.324954,-7.29041,4.461182,-3.9458623,-6.125029,-0.97044,0.6283614,-0.18637457,3,1,5,1,2,1,7,angry,normal,Dogs are sitting by the door,male
03-01-05-01-02-02-07.wav,-600.3685,70.58866,-1.8087564,17.943316,5.016897,9.9709635,-12.025298,1.5635663,-5.5418386,-6.9000635,-0.29845804,-0.2018705,-1.6477917,3,1,5,1,2,2,7,angry,normal,Dogs are sitting by the door,male
03-01-05-02-01-01-07.wav,-516.8431,64.19169,-3.2570698,14.130009,9.960445,17.32088,-8.523029,-0.08413181,1.2434728,0.21903405,-1.7309725,5.886599,2.7607675,3,1,5,2,1,1,7,angry,strong,Kids are talking by the door,male
03-01-05-02-01-02-07.wav,-444.81476,54.862846,-9.558623,10.653765,8.629534,13.299463,-12.385838,-0.8665934,2.8014717,0.77303034,-3.2728305,4.579843,0.7384079,3,1,5,2,1,2,7,angry,strong,Kids are talking by the door,male
03-01-05-02-02-01-07.wav,-424.2163,45.8414,-21.059229,3.303056,-3.239644,7.076388,-19.272903,-2.4042547,-4.256247,-9.638326,-8.464968,1.1650391,-2.7414439,3,1,5,2,2,1,7,angry,strong,Dogs are sitting by the door,male
03-01-05-02-02-02-07.wav,-450.68964,56.020714,-15.991887,9.73102,2.446446,12.794859,-14.61157,-0.13532577,-1.4719455,-5.9005117,-9.146727,4.8668985,-0.18723962,3,1,5,2,2,2,7,angry,strong,Dogs are sitting by the door,male
03-01-06-01-01-01-07.wav,-733.98517,85.834404,3.4088533,20.269243,8.259504,18.689705,-5.5591445,2.2435706,-5.6520276,-6.4766364,-0.65607345,2.449174,2.1931834,3,1,6,1,1,1,7,fearful,normal,Kids are talking by the door,male
03-01-06-01-01-02-07.wav,-724.59985,83.4775,-3.3514292,13.791923,3.805972,15.356886,-9.44693,-4.403149,-8.501849,-8.141134,-4.8640532,0.00956174,-0.70690906,3,1,6,1,1,2,7,fearful,normal,Kids are talking by the door,male
03-01-06-01-02-01-07.wav,-730.6052,72.47817,4.732794,16.066399,5.4180026,14.147329,-7.8109827,-3.7614639,-7.506582,-4.5151877,-4.2815046,-3.3697228,-0.4345665,3,1,6,1,2,1,7,fearful,normal,Dogs are sitting by the door,male
03-01-06-01-02-02-07.wav,-723.8913,65.32555,4.5793285,15.887811,2.3817365,11.701122,-8.588946,-4.5114098,-9.611904,-8.388844,-3.9022675,-4.053085,-4.9354076,3,1,6,1,2,2,7,fearful,normal,Dogs are sitting by the door,male
03-01-06-02-01-01-07.wav,-553.4685,58.950314,-13.816304,5.282677,-3.151211,9.59051,-16.9429,-5.642416,-9.385043,-9.469399,-6.7667413,-5.465515,-5.446749,3,1,6,2,1,1,7,fearful,strong,Kids are talking by the door,male
03-01-06-02-01-02-07.wav,-597.36694,56.408142,-8.823781,6.9085116,-2.3840656,7.2693686,-18.263689,-4.6925955,-4.502575,-3.7894754,-6.9035463,-5.105954,-1.9866347,3,1,6,2,1,2,7,fearful,strong,Kids are talking by the door,male
03-01-06-02-02-01-07.wav,-518.4787,48.210056,-20.35949,7.464788,-7.040742,9.837351,-20.476484,-8.508889,-10.742299,-11.690839,-6.7271833,-5.9693527,-7.3052416,3,1,6,2,2,1,7,fearful,strong,Dogs are sitting by the door,male
03-01-06-02-02-02-07.wav,-528.6277,49.465343,-14.804357,6.0078244,-6.7426276,5.482334,-17.414188,-4.8831186,-8.655532,-9.978615,-4.5685244,-2.7379575,-4.846138,3,1,6,2,2,2,7,fearful,strong,Dogs are sitting by the door,male
03-01-07-01-01-01-07.wav,-781.73065,71.48138,4.3998885,20.848495,2.9370914,13.952418,-10.377824,-0.18750831,-4.207468,-0.9174684,0.28039515,-2.1756778,-0.20275082,3,1,7,1,1,1,7,disgust,normal,Kids are talking by the door,male
03-01-07-01-01-02-07.wav,-744.0767,77.04427,6.6309595,15.866151,5.927005,12.74708,-10.860284,-0.5777234,-5.252678,1.0675657,0.47554898,-1.3327376,1.1414906,3,1,7,1,1,2,7,disgust,normal,Kids are talking by the door,male
03-01-07-01-02-01-07.wav,-802.6793,76.77365,15.20085,22.240969,4.7829165,19.594746,-3.5398417,3.9195607,-5.8388333,3.097228,2.6913025,1.4530532,1.1005565,3,1,7,1,2,1,7,disgust,normal,Dogs are sitting by the door,male
03-01-07-01-02-02-07.wav,-755.1766,69.12567,8.140993,22.217218,4.0422893,16.652071,-13.239469,1.9610966,-4.431035,1.5443004,-2.4236462,-2.7822196,-0.8508359,3,1,7,1,2,2,7,disgust,normal,Dogs are sitting by the door,male
03-01-07-02-01-01-07.wav,-619.60455,69.78754,2.1075494,21.57851,7.8212047,9.924342,-14.953118,1.562097,2.0924847,-1.5008066,-5.4591107,-1.9122164,0.45524907,3,1,7,2,1,1,7,disgust,strong,Kids are talking by the door,male
03-01-07-02-01-02-07.wav,-669.3781,74.187546,6.8058443,25.916418,10.3112,14.698683,-9.066679,0.8009786,0.8380805,2.7672975,-2.8543425,-0.8229168,3.1564317,3,1,7,2,1,2,7,disgust,strong,Kids are talking by the door,male
03-01-07-02-02-01-07.wav,-669.42676,75.145645,9.768237,29.655006,9.214024,15.480543,-8.670278,0.6579496,-0.14474775,2.1214662,-1.8928553,-3.2202585,1.4442133,3,1,7,2,2,1,7,disgust,strong,Dogs are sitting by the door,male
03-01-07-02-02-02-07.wav,-667.1013,70.25821,10.134664,31.802212,2.9710884,16.207407,-12.022545,1.0943296,-0.62902105,0.19365019,-5.076114,-4.413951,-0.04525696,3,1,7,2,2,2,7,disgust,strong,Dogs are sitting by the door,male
03-01-08-01-01-01-07.wav,-722.4959,82.21991,8.07084,17.82803,4.963093,14.742932,-10.126579,2.2788224,-6.5779686,-4.020457,0.30744925,-0.3367946,-4.5606894,3,1,8,1,1,1,7,surprised,normal,Kids are talking by the door,male
03-01-08-01-01-02-07.wav,-698.2472,76.22849,7.6156025,20.120647,4.6242824,13.985694,-11.705202,0.63755184,-5.19874,-1.4755518,-0.6969726,-2.1385415,-2.9663532,3,1,8,1,1,2,7,surprised,normal,Kids are talking by the door,male
03-01-08-01-02-01-07.wav,-721.54114,82.33891,10.886368,21.830067,3.9907887,16.147688,-10.357803,2.5129619,-4.866879,-1.9606758,1.7022738,-1.3636166,-3.3856173,3,1,8,1,2,1,7,surprised,normal,Dogs are sitting by the door,male
03-01-08-01-02-02-07.wav,-714.3004,82.45103,9.981383,20.692297,7.222905,16.954689,-10.821981,3.1192968,-4.5013022,-4.477941,0.7906292,-1.6690745,-4.6084337,3,1,8,1,2,2,7,surprised,normal,Dogs are sitting by the door,male
03-01-08-02-01-01-07.wav,-572.6444,70.30695,-0.29801202,19.03687,1.7058911,9.367402,-9.501182,-3.3806775,-6.2123675,-5.8826966,-4.226873,-2.6142364,-3.155761,3,1,8,2,1,1,7,surprised,strong,Kids are talking by the door,male
03-01-08-02-01-02-07.wav,-666.92444,67.043915,4.3330016,21.11534,3.6272502,14.864491,-11.744448,-0.81781995,-5.3059897,-3.6394362,-2.3547468,-3.6922219,-3.7605689,3,1,8,2,1,2,7,surprised,strong,Kids are talking by the door,male
03-01-08-02-02-01-07.wav,-598.12036,61.019657,-2.8254554,15.823153,0.74224997,10.1762705,-11.078712,-4.194166,-8.485672,-6.836651,-3.2520623,-2.7531316,-6.1186376,3,1,8,2,2,1,7,surprised,strong,Dogs are sitting by the door,male
03-01-08-02-02-02-07.wav,-648.3094,65.201904,2.1032538,20.100344,2.8082027,11.854043,-10.997417,-2.5958421,-4.8819294,-4.7355886,-1.2413986,-2.988622,-5.3295054,3,1,8,2,2,2,7,surprised,strong,Dogs are sitting by the door,male
03-01-01-01-01-01-08.wav,-779.3198,82.58486,11.382515,22.439356,10.433376,16.21181,-5.563578,14.072487,-5.909039,-2.7388713,4.5097723,-2.5759556,2.2707322,3,1,1,1,1,1,8,neutral,normal,Kids are talking by the door,female
03-01-01-01-01-02-08.wav,-770.5844,86.093,13.266532,21.345034,12.005121,15.82519,-6.749642,14.187318,-4.950317,-2.021454,2.6352248,-2.3682072,1.325656,3,1,1,1,1,2,8,neutral,normal,Kids are talking by the door,female
03-01-01-01-02-01-08.wav,-759.8891,77.765755,14.336389,21.998018,9.607856,15.065007,-5.791856,12.617822,-6.8835654,-2.060337,0.5676555,-2.4542146,0.7836559,3,1,1,1,2,1,8,neutral,normal,Dogs are sitting by the door,female
03-01-01-01-02-02-08.wav,-767.9288,84.76897,13.016237,22.894442,10.087514,15.085342,-3.256012,13.2099,-5.4916987,-1.3608384,0.15125582,-0.75033057,2.538795,3,1,1,1,2,2,8,neutral,normal,Dogs are sitting by the door,female
03-01-02-01-01-01-08.wav,-793.8866,85.3421,20.105074,20.952,11.922843,16.598492,-5.2300277,15.365494,-6.0799875,-0.121294945,-0.24855815,-0.75958556,1.9219902,3,1,2,1,1,1,8,calm,normal,Kids are talking by the door,female
03-01-02-01-01-02-08.wav,-809.93677,81.86212,17.695913,24.79327,11.208696,15.393732,-1.9036876,13.043546,-5.4829097,0.28724593,-0.23663107,-0.7352175,1.2932013,3,1,2,1,1,2,8,calm,normal,Kids are talking by the door,female
03-01-02-01-02-01-08.wav,-791.7127,79.21004,21.243546,29.035973,9.241371,18.343117,-1.6414449,15.300677,-5.034028,-0.81933737,1.6421806,-0.0334798,1.5739018,3,1,2,1,2,1,8,calm,normal,Dogs are sitting by the door,female
