file_name,Modality,Vocal_channel,Emotion,Emotional_intensity,Statement,Repetition,Actor,Emotion_label,Intensity_label,Statement_label,Actor_gender
03-01-05-02-02-01-05.wav,3,1,5,2,2,1,5,angry,strong,Dogs are sitting by the door,male
03-01-05-02-02-02-05.wav,3,1,5,2,2,2,5,angry,strong,Dogs are sitting by the door,male
03-01-06-01-01-01-05.wav,3,1,6,1,1,1,5,fearful,normal,Kids are talking by the door,male
03-01-06-01-01-02-05.wav,3,1,6,1,1,2,5,fearful,normal,Kids are talking by the door,male
03-01-06-01-02-01-05.wav,3,1,6,1,2,1,5,fearful,normal,Dogs are sitting by the door,male
03-01-06-01-02-02-05.wav,3,1,6,1,2,2,5,fearful,normal,Dogs are sitting by the door,male
03-01-06-02-01-01-05.wav,3,1,6,2,1,1,5,fearful,strong,Kids are talking by the door,male
03-01-06-02-01-02-05.wav,3,1,6,2,1,2,5,fearful,strong,Kids are talking by the door,male
03-01-06-02-02-01-05.wav,3,1,6,2,2,1,5,fearful,strong,Dogs are sitting by the door,male
03-01-06-02-02-02-05.wav,3,1,6,2,2,2,5,fearful,strong,Dogs are sitting by the door,male
03-01-07-01-01-01-05.wav,3,1,7,1,1,1,5,disgust,normal,Kids are talking by the door,male
03-01-07-01-01-02-05.wav,3,1,7,1,1,2,5,disgust,normal,Kids are talking by the door,male
03-01-07-01-02-01-05.wav,3,1,7,1,2,1,5,disgust,normal,Dogs are sitting by the door,male
03-01-07-01-02-02-05.wav,3,1,7,1,2,2,5,disgust,normal,Dogs are sitting by the door,male
03-01-07-02-01-01-05.wav,3,1,7,2,1,1,5,disgust,strong,Kids are talking by the door,male
03-01-07-02-01-02-05.wav,3,1,7,2,1,2,5,disgust,strong,Kids are talking by the door,male
03-01-07-02-02-01-05.wav,3,1,7,2,2,1,5,disgust,strong,Dogs are sitting by the door,male
03-01-07-02-02-02-05.wav,3,1,7,2,2,2,5,disgust,strong,Dogs are sitting by the door,male
03-01-08-01-01-01-05.wav,3,1,8,1,1,1,5,surprised,normal,Kids are talking by the door,male
03-01-08-01-01-02-05.wav,3,1,8,1,1,2,5,surprised,normal,Kids are talking by the door,male
03-01-08-01-02-01-05.wav,3,1,8,1,2,1,5,surprised,normal,Dogs are sitting by the door,male
03-01-08-01-02-02-05.wav,3,1,8,1,2,2,5,surprised,normal,Dogs are sitting by the door,male
03-01-08-02-01-01-05.wav,3,1,8,2,1,1,5,surprised,strong,Kids are talking by the door,male
03-01-08-02-01-02-05.wav,3,1,8,2,1,2,5,surprised,strong,Kids are talking by the door,male
03-01-08-02-02-01-05.wav,3,1,8,2,2,1,5,surprised,strong,Dogs are sitting by the door,male
03-01-08-02-02-02-05.wav,3,1,8,2,2,2,5,surprised,strong,Dogs are sitting by the door,male
03-01-01-01-01-01-06.wav,3,1,1,1,1,1,6,neutral,normal,Kids are talking by the door,female
03-01-01-01-01-02-06.wav,3,1,1,1,1,2,6,neutral,normal,Kids are talking by the door,female
03-01-01-01-02-01-06.wav,3,1,1,1,2,1,6,neutral,normal,Dogs are sitting by the door,female
03-01-01-01-02-02-06.wav,3,1,1,1,2,2,6,neutral,normal,Dogs are sitting by the door,female
03-01-02-01-01-01-06.wav,3,1,2,1,1,1,6,calm,normal,Kids are talking by the door,female
03-01-02-01-01-02-06.wav,3,1,2,1,1,2,6,calm,normal,Kids are talking by the door,female
03-01-02-01-02-01-06.wav,3,1,2,1,2,1,6,calm,normal,Dogs are sitting by the door,female
03-01-02-01-02-02-06.wav,3,1,2,1,2,2,6,calm,normal,Dogs are sitting by the door,female
03-01-02-02-01-01-06.wav,3,1,2,2,1,1,6,calm,strong,Kids are talking by the door,female
03-01-02-02-01-02-06.wav,3,1,2,2,1,2,6,calm,strong,Kids are talking by the door,female
03-01-02-02-02-01-06.wav,3,1,2,2,2,1,6,calm,strong,Dogs are sitting by the door,female
03-01-02-02-02-02-06.wav,3,1,2,2,2,2,6,calm,strong,Dogs are sitting by the door,female
03-01-03-01-01-01-06.wav,3,1,3,1,1,1,6,happy,normal,Kids are talking by the door,female
03-01-03-01-01-02-06.wav,3,1,3,1,1,2,6,happy,normal,Kids are talking by the door,female
03-01-03-01-02-01-06.wav,3,1,3,1,2,1,6,happy,normal,Dogs are sitting by the door,female
03-01-03-01-02-02-06.wav,3,1,3,1,2,2,6,happy,normal,Dogs are sitting by the door,female
03-01-03-02-01-01-06.wav,3,1,3,2,1,1,6,happy,strong,Kids are talking by the door,female
03-01-03-02-01-02-06.wav,3,1,3,2,1,2,6,happy,strong,Kids are talking by the door,female
03-01-03-02-02-01-06.wav,3,1,3,2,2,1,6,happy,strong,Dogs are sitting by the door,female
03-01-03-02-02-02-06.wav,3,1,3,2,2,2,6,happy,strong,Dogs are sitting by the door,female
03-01-04-01-01-01-06.wav,3,1,4,1,1,1,6,sad,normal,Kids are talking by the door,female
03-01-04-01-01-02-06.wav,3,1,4,1,1,2,6,sad,normal,Kids are talking by the door,female
03-01-04-01-02-01-06.wav,3,1,4,1,2,1,6,sad,normal,Dogs are sitting by the door,female
03-01-04-01-02-02-06.wav,3,1,4,1,2,2,6,sad,normal,Dogs are sitting by the door,female
03-01-04-02-01-01-06.wav,3,1,4,2,1,1,6,sad,strong,Kids are talking by the door,female
03-01-04-02-01-02-06.wav,3,1,4,2,1,2,6,sad,strong,Kids are talking by the door,female
03-01-04-02-02-01-06.wav,3,1,4,2,2,1,6,sad,strong,Dogs are sitting by the door,female
03-01-04-02-02-02-06.wav,3,1,4,2,2,2,6,sad,strong,Dogs are sitting by the door,female
03-01-05-01-01-01-06.wav,3,1,5,1,1,1,6,angry,normal,Kids are talking by the door,female
03-01-05-01-01-02-06.wav,3,1,5,1,1,2,6,angry,normal,Kids are talking by the door,female
03-01-05-01-02-01-06.wav,3,1,5,1,2,1,6,angry,normal,Dogs are sitting by the door,female
03-01-05-01-02-02-06.wav,3,1,5,1,2,2,6,angry,normal,Dogs are sitting by the door,female
03-01-05-02-01-01-06.wav,3,1,5,2,1,1,6,angry,strong,Kids are talking by the door,female
03-01-05-02-01-02-06.wav,3,1,5,2,1,2,6,angry,strong,Kids are talking by the door,female
03-01-05-02-02-01-06.wav,3,1,5,2,2,1,6,angry,strong,Dogs are sitting by the door,female
03-01-05-02-02-02-06.wav,3,1,5,2,2,2,6,angry,strong,Dogs are sitting by the door,female
03-01-06-01-01-01-06.wav,3,1,6,1,1,1,6,fearful,normal,Kids are talking by the door,female
03-01-06-01-01-02-06.wav,3,1,6,1,1,2,6,fearful,normal,Kids are talking by the door,female
03-01-06-01-02-01-06.wav,3,1,6,1,2,1,6,fearful,normal,Dogs are sitting by the door,female
03-01-06-01-02-02-06.wav,3,1,6,1,2,2,6,fearful,normal,Dogs are sitting by the door,female
03-01-06-02-01-01-06.wav,3,1,6,2,1,1,6,fearful,strong,Kids are talking by the door,female
03-01-06-02-01-02-06.wav,3,1,6,2,1,2,6,fearful,strong,Kids are talking by the door,female
03-01-06-02-02-01-06.wav,3,1,6,2,2,1,6,fearful,strong,Dogs are sitting by the door,female
03-01-06-02-02-02-06.wav,3,1,6,2,2,2,6,fearful,strong,Dogs are sitting by the door,female
03-01-07-01-01-01-06.wav,3,1,7,1,1,1,6,disgust,normal,Kids are talking by the door,female
03-01-07-01-01-02-06.wav,3,1,7,1,1,2,6,disgust,normal,Kids are talking by the door,female
03-01-07-01-02-01-06.wav,3,1,7,1,2,1,6,disgust,normal,Dogs are sitting by the door,female
03-01-07-01-02-02-06.wav,3,1,7,1,2,2,6,disgust,normal,Dogs are sitting by the door,female
03-01-07-02-01-01-06.wav,3,1,7,2,1,1,6,disgust,strong,Kids are talking by the door,female
03-01-07-02-01-02-06.wav,3,1,7,2,1,2,6,disgust,strong,Kids are talking by the door,female
03-01-07-02-02-01-06.wav,3,1,7,2,2,1,6,disgust,strong,Dogs are sitting by the door,female
03-01-07-02-02-02-06.wav,3,1,7,2,2,2,6,disgust,strong,Dogs are sitting by the door,female
03-01-08-01-01-01-06.wav,3,1,8,1,1,1,6,surprised,normal,Kids are talking by the door,female
03-01-08-01-01-02-06.wav,3,1,8,1,1,2,6,surprised,normal,Kids are talking by the door,female
03-01-08-01-02-01-06.wav,3,1,8,1,2,1,6,surprised,normal,Dogs are sitting by the door,female
03-01-08-01-02-02-06.wav,3,1,8,1,2,2,6,surprised,normal,Dogs are sitting by the door,female
03-01-08-02-01-01-06.wav,3,1,8,2,1,1,6,surprised,strong,Kids are talking by the door,female
03-01-08-02-01-02-06.wav,3,1,8,2,1,2,6,surprised,strong,Kids are talking by the door,female
03-01-08-02-02-01-06.wav,3,1,8,2,2,1,6,surprised,strong,Dogs are sitting by the door,female
03-01-08-02-02-02-06.wav,3,1,8,2,2,2,6,surprised,strong,Dogs are sitting by the door,female
03-01-01-01-01-01-07.wav,3,1,1,1,1,1,7,neutral,normal,Kids are talking by the door,male
03-01-01-01-01-02-07.wav,3,1,1,1,1,2,7,neutral,normal,Kids are talking by the door,male
03-01-01-01-02-01-07.wav,3,1,1,1,2,1,7,neutral,normal,Dogs are sitting by the door,male
03-01-01-01-02-02-07.wav,3,1,1,1,2,2,7,neutral,normal,Dogs are sitting by the door,male
03-01-02-01-01-01-07.wav,3,1,2,1,1,1,7,calm,normal,Kids are talking by the door,male
03-01-02-01-01-02-07.wav,3,1,2,1,1,2,7,calm,normal,Kids are talking by the door,male
03-01-02-01-02-01-07.wav,3,1,2,1,2,1,7,calm,normal,Dogs are sitting by the door,male
03-01-02-01-02-02-07.wav,3,1,2,1,2,2,7,calm,normal,Dogs are sitting by the door,male
03-01-02-02-01-01-07.wav,3,1,2,2,1,1,7,calm,strong,Kids are talking by the door,male
03-01-02-02-01-02-07.wav,3,1,2,2,1,2,7,calm,strong,Kids are talking by the door,male
03-01-02-02-02-01-07.wav,3,1,2,2,2,1,7,calm,strong,Dogs are sitting by the door,male
03-01-02-02-02-02-07.wav,3,1,2,2,2,2,7,calm,strong,Dogs are sitting by the door,male
03-01-03-01-01-01-07.wav,3,1,3,1,1,1,7,happy,normal,Kids are talking by the door,male
03-01-03-01-01-02-07.wav,3,1,3,1,1,2,7,happy,normal,Kids are talking by the door,male
03-01-03-01-02-01-07.wav,3,1,3,1,2,1,7,happy,normal,Dogs are sitting by the door,male
03-01-03-01-02-02-07.wav,3,1,3,1,2,2,7,happy,normal,Dogs are sitting by the door,male
03-01-03-02-01-01-07.wav,3,1,3,2,1,1,7,happy,strong,Kids are talking by the door,male
03-01-03-02-01-02-07.wav,3,1,3,2,1,2,7,happy,strong,Kids are talking by the door,male
03-01-03-02-02-01-07.wav,3,1,3,2,2,1,7,happy,strong,Dogs are sitting by the door,male
03-01-03-02-02-02-07.wav,3,1,3,2,2,2,7,happy,strong,Dogs are sitting by the door,male
03-01-04-01-01-01-07.wav,3,1,4,1,1,1,7,sad,normal,Kids are talking by the door,male
03-01-04-01-01-02-07.wav,3,1,4,1,1,2,7,sad,normal,Kids are talking by the door,male
03-01-04-01-02-01-07.wav,3,1,4,1,2,1,7,sad,normal,Dogs are sitting by the door,male
03-01-04-01-02-02-07.wav,3,1,4,1,2,2,7,sad,normal,Dogs are sitting by the door,male
03-01-04-02-01-01-07.wav,3,1,4,2,1,1,7,sad,strong,Kids are talking by the door,male
03-01-04-02-01-02-07.wav,3,1,4,2,1,2,7,sad,strong,Kids are talking by the door,male
03-01-04-02-02-01-07.wav,3,1,4,2,2,1,7,sad,strong,Dogs are sitting by the door,male
03-01-04-02-02-02-07.wav,3,1,4,2,2,2,7,sad,strong,Dogs are sitting by the door,male
03-01-05-01-01-01-07.wav,3,1,5,1,1,1,7,angry,normal,Kids are talking by the door,male
03-01-05-01-01-02-07.wav,3,1,5,1,1,2,7,angry,normal,Kids are talking by the door,male
03-01-05-01-02-01-07.wav,3,1,5,1,2,1,7,angry,normal,Dogs are sitting by the door,male
03-01-05-01-02-02-07.wav,3,1,5,1,2,2,7,angry,normal,Dogs are sitting by the door,male
03-01-05-02-01-01-07.wav,3,1,5,2,1,1,7,angry,strong,Kids are talking by the door,male
03-01-05-02-01-02-07.wav,3,1,5,2,1,2,7,angry,strong,Kids are talking by the door,male
03-01-05-02-02-01-07.wav,3,1,5,2,2,1,7,angry,strong,Dogs are sitting by the door,male
03-01-05-02-02-02-07.wav,3,1,5,2,2,2,7,angry,strong,Dogs are sitting by the door,male
03-01-06-01-01-01-07.wav,3,1,6,1,1,1,7,fearful,normal,Kids are talking by the door,male
03-01-06-01-01-02-07.wav,3,1,6,1,1,2,7,fearful,normal,Kids are talking by the door,male
03-01-06-01-02-01-07.wav,3,1,6,1,2,1,7,fearful,normal,Dogs are sitting by the door,male
03-01-06-01-02-02-07.wav,3,1,6,1,2,2,7,fearful,normal,Dogs are sitting by the door,male
03-01-06-02-01-01-07.wav,3,1,6,2,1,1,7,fearful,strong,Kids are talking by the door,male
03-01-06-02-01-02-07.wav,3,1,6,2,1,2,7,fearful,strong,Kids are talking by the door,male
03-01-06-02-02-01-07.wav,3,1,6,2,2,1,7,fearful,strong,Dogs are sitting by the door,male
03-01-06-02-02-02-07.wav,3,1,6,2,2,2,7,fearful,strong,Dogs are sitting by the door,male
03-01-07-01-01-01-07.wav,3,1,7,1,1,1,7,disgust,normal,Kids are talking by the door,male
03-01-07-01-01-02-07.wav,3,1,7,1,1,2,7,disgust,normal,Kids are talking by the door,male
03-01-07-01-02-01-07.wav,3,1,7,1,2,1,7,disgust,normal,Dogs are sitting by the door,male
03-01-07-01-02-02-07.wav,3,1,7,1,2,2,7,disgust,normal,Dogs are sitting by the door,male
03-01-07-02-01-01-07.wav,3,1,7,2,1,1,7,disgust,strong,Kids are talking by the door,male
03-01-07-02-01-02-07.wav,3,1,7,2,1,2,7,disgust,strong,Kids are talking by the door,male
03-01-07-02-02-01-07.wav,3,1,7,2,2,1,7,disgust,strong,Dogs are sitting by the door,male
03-01-07-02-02-02-07.wav,3,1,7,2,2,2,7,disgust,strong,Dogs are sitting by the door,male
03-01-08-01-01-01-07.wav,3,1,8,1,1,1,7,surprised,normal,Kids are talking by the door,male
03-01-08-01-01-02-07.wav,3,1,8,1,1,2,7,surprised,normal,Kids are talking by the door,male
03-01-08-01-02-01-07.wav,3,1,8,1,2,1,7,surprised,normal,Dogs are sitting by the door,male
03-01-08-01-02-02-07.wav,3,1,8,1,2,2,7,surprised,normal,Dogs are sitting by the door,male
03-01-08-02-01-01-07.wav,3,1,8,2,1,1,7,surprised,strong,Kids are talking by the door,male
03-01-08-02-01-02-07.wav,3,1,8,2,1,2,7,surprised,strong,Kids are talking by the door,male
03-01-08-02-02-01-07.wav,3,1,8,2,2,1,7,surprised,strong,Dogs are sitting by the door,male
03-01-08-02-02-02-07.wav,3,1,8,2,2,2,7,surprised,strong,Dogs are sitting by the door,male
03-01-01-01-01-01-08.wav,3,1,1,1,1,1,8,neutral,normal,Kids are talking by the door,female
03-01-01-01-01-02-08.wav,3,1,1,1,1,2,8,neutral,normal,Kids are talking by the door,female
03-01-01-01-02-01-08.wav,3,1,1,1,2,1,8,neutral,normal,Dogs are sitting by the door,female
03-01-01-01-02-02-08.wav,3,1,1,1,2,2,8,neutral,normal,Dogs are sitting by the door,female
03-01-02-01-01-01-08.wav,3,1,2,1,1,1,8,calm,normal,Kids are talking by the door,female
03-01-02-01-01-02-08.wav,3,1,2,1,1,2,8,calm,normal,Kids are talking by the door,female
03-01-02-01-02-01-08.wav,3,1,2,1,2,1,8,calm,normal,Dogs are sitting by the door,female
03-01-02-01-02-02-08.wav,3,1,2,1,2,2,8,calm,normal,Dogs are sitting by the door,female
03-01-02-02-01-01-08.wav,3,1,2,2,1,1,8,calm,strong,Kids are talking by the door,female
03-01-02-02-01-02-08.wav,3,1,2,2,1,2,8,calm,strong,Kids are talking by the door,female
03-01-02-02-02-01-08.wav,3,1,2,2,2,1,8,calm,strong,Dogs are sitting by the door,female
03-01-02-02-02-02-08.wav,3,1,2,2,2,2,8,calm,strong,Dogs are sitting by the door,female
03-01-03-01-01-01-08.wav,3,1,3,1,1,1,8,happy,normal,Kids are talking by the door,female
03-01-03-01-01-02-08.wav,3,1,3,1,1,2,8,happy,normal,Kids are talking by the door,female
03-01-03-01-02-01-08.wav,3,1,3,1,2,1,8,happy,normal,Dogs are sitting by the door,female
03-01-03-01-02-02-08.wav,3,1,3,1,2,2,8,happy,normal,Dogs are sitting by the door,female
03-01-03-02-01-01-08.wav,3,1,3,2,1,1,8,happy,strong,Kids are talking by the door,female
03-01-03-02-01-02-08.wav,3,1,3,2,1,2,8,happy,strong,Kids are talking by the door,female
03-01-03-02-02-01-08.wav,3,1,3,2,2,1,8,happy,strong,Dogs are sitting by the door,female
03-01-03-02-02-02-08.wav,3,1,3,2,2,2,8,happy,strong,Dogs are sitting by the door,female
03-01-04-01-01-01-08.wav,3,1,4,1,1,1,8,sad,normal,Kids are talking by the door,female
03-01-04-01-01-02-08.wav,3,1,4,1,1,2,8,sad,normal,Kids are talking by the door,female
03-01-04-01-02-01-08.wav,3,1,4,1,2,1,8,sad,normal,Dogs are sitting by the door,female
03-01-04-01-02-02-08.wav,3,1,4,1,2,2,8,sad,normal,Dogs are sitting by the door,female
03-01-04-02-01-01-08.wav,3,1,4,2,1,1,8,sad,strong,Kids are talking by the door,female
03-01-04-02-01-02-08.wav,3,1,4,2,1,2,8,sad,strong,Kids are talking by the door,female
03-01-04-02-02-01-08.wav,3,1,4,2,2,1,8,sad,strong,Dogs are sitting by the door,female
03-01-04-02-02-02-08.wav,3,1,4,2,2,2,8,sad,strong,Dogs are sitting by the door,female
03-01-05-01-01-01-08.wav,3,1,5,1,1,1,8,angry,normal,Kids are talking by the door,female
03-01-05-01-01-02-08.wav,3,1,5,1,1,2,8,angry,normal,Kids are talking by the door,female
03-01-05-01-02-01-08.wav,3,1,5,1,2,1,8,angry,normal,Dogs are sitting by the door,female
03-01-05-01-02-02-08.wav,3,1,5,1,2,2,8,angry,normal,Dogs are sitting by the door,female
03-01-05-02-01-01-08.wav,3,1,5,2,1,1,8,angry,strong,Kids are talking by the door,female
03-01-05-02-01-02-08.wav,3,1,5,2,1,2,8,angry,strong,Kids are talking by the door,female
03-01-05-02-02-01-08.wav,3,1,5,2,2,1,8,angry,strong,Dogs are sitting by the door,female
03-01-05-02-02-02-08.wav,3,1,5,2,2,2,8,angry,strong,Dogs are sitting by the door,female
03-01-06-01-01-01-08.wav,3,1,6,1,1,1,8,fearful,normal,Kids are talking by the door,female
03-01-06-01-01-02-08.wav,3,1,6,1,1,2,8,fearful,normal,Kids are talking by the door,female
03-01-06-01-02-01-08.wav,3,1,6,1,2,1,8,fearful,normal,Dogs are sitting by the door,female
03-01-06-01-02-02-08.wav,3,1,6,1,2,2,8,fearful,normal,Dogs are sitting by the door,female
03-01-06-02-01-01-08.wav,3,1,6,2,1,1,8,fearful,strong,Kids are talking by the door,female
03-01-06-02-01-02-08.wav,3,1,6,2,1,2,8,fearful,strong,Kids are talking by the door,female
03-01-06-02-02-01-08.wav,3,1,6,2,2,1,8,fearful,strong,Dogs are sitting by the door,female
03-01-06-02-02-02-08.wav,3,1,6,2,2,2,8,fearful,strong,Dogs are sitting by the door,female
03-01-07-01-01-01-08.wav,3,1,7,1,1,1,8,disgust,normal,Kids are talking by the door,female
03-01-07-01-01-02-08.wav,3,1,7,1,1,2,8,disgust,normal,Kids are talking by the door,female
03-01-07-01-02-01-08.wav,3,1,7,1,2,1,8,disgust,normal,Dogs are sitting by the door,female
03-01-07-01-02-02-08.wav,3,1,7,1,2,2,8,disgust,normal,Dogs are sitting by the door,female
03-01-07-02-01-01-08.wav,3,1,7,2,1,1,8,disgust,strong,Kids are talking by the door,female
03-01-07-02-01-02-08.wav,3,1,7,2,1,2,8,disgust,strong,Kids are talking by the door,female
03-01-07-02-02-01-08.wav,3,1,7,2,2,1,8,disgust,strong,Dogs are sitting by the door,female
03-01-07-02-02-02-08.wav,3,1,7,2,2,2,8,disgust,strong,Dogs are sitting by the door,female
03-01-08-01-01-01-08.wav,3,1,8,1,1,1,8,surprised,normal,Kids are talking by the door,female
03-01-08-01-01-02-08.wav,3,1,8,1,1,2,8,surprised,normal,Kids are talking by the door,female
03-01-08-01-02-01-08.wav,3,1,8,1,2,1,8,surprised,normal,Dogs are sitting by the door,female
03-01-08-01-02-02-08.wav,3,1,8,1,2,2,8,surprised,normal,Dogs are sitting by the door,female
03-01-08-02-01-01-08.wav,3,1,8,2,1,1,8,surprised,strong,Kids are talking by the door,female
03-01-08-02-01-02-08.wav,3,1,8,2,1,2,8,surprised,strong,Kids are talking by the door,female
03-01-08-02-02-01-08.wav,3,1,8,2,2,1,8,surprised,strong,Dogs are sitting by the door,female
03-01-08-02-02-02-08.wav,3,1,8,2,2,2,8,surprised,strong,Dogs are sitting by the door,female
03-01-01-01-01-01-09.wav,3,1,1,1,1,1,9,neutral,normal,Kids are talking by the door,male
03-01-01-01-01-02-09.wav,3,1,1,1,1,2,9,neutral,normal,Kids are talking by the door,male
03-01-01-01-02-01-09.wav,3,1,1,1,2,1,9,neutral,normal,Dogs are sitting by the door,male
03-01-01-01-02-02-09.wav,3,1,1,1,2,2,9,neutral,normal,Dogs are sitting by the door,male
03-01-02-01-01-01-09.wav,3,1,2,1,1,1,9,calm,normal,Kids are talking by the door,male
03-01-02-01-01-02-09.wav,3,1,2,1,1,2,9,calm,normal,Kids are talking by the door,male
03-01-02-01-02-01-09.wav,3,1,2,1,2,1,9,calm,normal,Dogs are sitting by the door,male
03-01-02-01-02-02-09.wav,3,1,2,1,2,2,9,calm,normal,Dogs are sitting by the door,male
03-01-02-02-01-01-09.wav,3,1,2,2,1,1,9,calm,strong,Kids are talking by the door,male
03-01-02-02-01-02-09.wav,3,1,2,2,1,2,9,calm,strong,Kids are talking by the door,male
03-01-02-02-02-01-09.wav,3,1,2,2,2,1,9,calm,strong,Dogs are sitting by the door,male
03-01-02-02-02-02-09.wav,3,1,2,2,2,2,9,calm,strong,Dogs are sitting by the door,male
03-01-03-01-01-01-09.wav,3,1,3,1,1,1,9,happy,normal,Kids are talking by the door,male
03-01-03-01-01-02-09.wav,3,1,3,1,1,2,9,happy,normal,Kids are talking by the door,male
03-01-03-01-02-01-09.wav,3,1,3,1,2,1,9,happy,normal,Dogs are sitting by the door,male
03-01-03-01-02-02-09.wav,3,1,3,1,2,2,9,happy,normal,Dogs are sitting by the door,male
03-01-03-02-01-01-09.wav,3,1,3,2,1,1,9,happy,strong,Kids are talking by the door,male
03-01-03-02-01-02-09.wav,3,1,3,2,1,2,9,happy,strong,Kids are talking by the door,male
03-01-03-02-02-01-09.wav,3,1,3,2,2,1,9,happy,strong,Dogs are sitting by the door,male
03-01-03-02-02-02-09.wav,3,1,3,2,2,2,9,happy,strong,Dogs are sitting by the door,male
03-01-04-01-01-01-09.wav,3,1,4,1,1,1,9,sad,normal,Kids are talking by the door,male
03-01-04-01-01-02-09.wav,3,1,4,1,1,2,9,sad,normal,Kids are talking by the door,male
03-01-04-01-02-01-09.wav,3,1,4,1,2,1,9,sad,normal,Dogs are sitting by the door,male
03-01-04-01-02-02-09.wav,3,1,4,1,2,2,9,sad,normal,Dogs are sitting by the door,male
03-01-04-02-01-01-09.wav,3,1,4,2,1,1,9,sad,strong,Kids are talking by the door,male
03-01-04-02-01-02-09.wav,3,1,4,2,1,2,9,sad,strong,Kids are talking by the door,male
03-01-04-02-02-01-09.wav,3,1,4,2,2,1,9,sad,strong,Dogs are sitting by the door,male
03-01-04-02-02-02-09.wav,3,1,4,2,2,2,9,sad,strong,Dogs are sitting by the door,male
03-01-05-01-01-01-09.wav,3,1,5,1,1,1,9,angry,normal,Kids are talking by the door,male
03-01-05-01-01-02-09.wav,3,1,5,1,1,2,9,angry,normal,Kids are talking by the door,male
03-01-05-01-02-01-09.wav,3,1,5,1,2,1,9,angry,normal,Dogs are sitting by the door,male
03-01-05-01-02-02-09.wav,3,1,5,1,2,2,9,angry,normal,Dogs are sitting by the door,male
03-01-05-02-01-01-09.wav,3,1,5,2,1,1,9,angry,strong,Kids are talking by the door,male
03-01-05-02-01-02-09.wav,3,1,5,2,1,2,9,angry,strong,Kids are talking by the door,male
03-01-05-02-02-01-09.wav,3,1,5,2,2,1,9,angry,strong,Dogs are sitting by the door,male
03-01-05-02-02-02-09.wav,3,1,5,2,2,2,9,angry,strong,Dogs are sitting by the door,male
03-01-06-01-01-01-09.wav,3,1,6,1,1,1,9,fearful,normal,Kids are talking by the door,male
03-01-06-01-01-02-09.wav,3,1,6,1,1,2,9,fearful,normal,Kids are talking by the door,male
03-01-06-01-02-01-09.wav,3,1,6,1,2,1,9,fearful,normal,Dogs are sitting by the door,male
03-01-06-01-02-02-09.wav,3,1,6,1,2,2,9,fearful,normal,Dogs are sitting by the door,male
03-01-06-02-01-01-09.wav,3,1,6,2,1,1,9,fearful,strong,Kids are talking by the door,male
03-01-06-02-01-02-09.wav,3,1,6,2,1,2,9,fearful,strong,Kids are talking by the door,male
03-01-06-02-02-01-09.wav,3,1,6,2,2,1,9,fearful,strong,Dogs are sitting by the door,male
03-01-06-02-02-02-09.wav,3,1,6,2,2,2,9,fearful,strong,Dogs are sitting by the door,male
03-01-07-01-01-01-09.wav,3,1,7,1,1,1,9,disgust,normal,Kids are talking by the door,male
03-01-07-01-01-02-09.wav,3,1,7,1,1,2,9,disgust,normal,Kids are talking by the door,male
03-01-07-01-02-01-09.wav,3,1,7,1,2,1,9,disgust,normal,Dogs are sitting by the door,male
03-01-07-01-02-02-09.wav,3,1,7,1,2,2,9,disgust,normal,Dogs are sitting by the door,male
03-01-07-02-01-01-09.wav,3,1,7,2,1,1,9,disgust,strong,Kids are talking by the door,male
03-01-07-02-01-02-09.wav,3,1,7,2,1,2,9,disgust,strong,Kids are talking by the door,male
03-01-07-02-02-01-09.wav,3,1,7,2,2,1,9,disgust,strong,Dogs are sitting by the door,male
03-01-07-02-02-02-09.wav,3,1,7,2,2,2,9,disgust,strong,Dogs are sitting by the door,male
03-01-08-01-01-01-09.wav,3,1,8,1,1,1,9,surprised,normal,Kids are talking by the door,male
03-01-08-01-01-02-09.wav,3,1,8,1,1,2,9,surprised,normal,Kids are talking by the door,male
03-01-08-01-02-01-09.wav,3,1,8,1,2,1,9,surprised,normal,Dogs are sitting by the door,male
03-01-08-01-02-02-09.wav,3,1,8,1,2,2,9,surprised,normal,Dogs are sitting by the door,male
03-01-08-02-01-01-09.wav,3,1,8,2,1,1,9,surprised,strong,Kids are talking by the door,male
03-01-08-02-01-02-09.wav,3,1,8,2,1,2,9,surprised,strong,Kids are talking by the door,male
03-01-08-02-02-01-09.wav,3,1,8,2,2,1,9,surprised,strong,Dogs are sitting by the door,male
03-01-08-02-02-02-09.wav,3,1,8,2,2,2,9,surprised,strong,Dogs are sitting by the door,male
03-01-01-01-01-01-10.wav,3,1,1,1,1,1,10,neutral,normal,Kids are talking by the door,female
03-01-01-01-01-02-10.wav,3,1,1,1,1,2,10,neutral,normal,Kids are talking by the door,female
03-01-01-01-02-01-10.wav,3,1,1,1,2,1,10,neutral,normal,Dogs are sitting by the door,female
03-01-01-01-02-02-10.wav,3,1,1,1,2,2,10,neutral,normal,Dogs are sitting by the door,female
03-01-02-01-01-01-10.wav,3,1,2,1,1,1,10,calm,normal,Kids are talking by the door,female
03-01-02-01-01-02-10.wav,3,1,2,1,1,2,10,calm,normal,Kids are talking by the door,female
03-01-02-01-02-01-10.wav,3,1,2,1,2,1,10,calm,normal,Dogs are sitting by the door,female
03-01-02-01-02-02-10.wav,3,1,2,1,2,2,10,calm,normal,Dogs are sitting by the door,female
03-01-02-02-01-01-10.wav,3,1,2,2,1,1,10,calm,strong,Kids are talking by the door,female
